GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
152518       4   47839250   47951684    206      11  7762      0.54651      0.29236
1259         4   47927994   48053646    302      15  7517      0.47061      0.31896
152519       4   47983791   48049084    167      15  7708      0.54104      0.29424
7294         4   48058410   48171273    191      16  7634      0.40207      0.34382
7006         4   48127800   48306814    497      31  7873       1.2555      0.10465
57606        4   48308497   48438218    224      15  8024      0.22221      0.41208
201780       4   48450360   48501541     83       6  7965      0.71279      0.23799
326340       4   48457269   48506406     78       6  7902      0.79015      0.21472
285527       4   48489380   48817329    205       7  7901       1.5321     0.062745
54940        4   48797599   48873834     31       2  7712       1.9345     0.026523
132299       4   48877405   48943815     53       5  8015       1.7745      0.03799
80157        4   48953264   49074096    112       5  7283       1.8313     0.033526
23142        4   52665010   52793003     57       2  7145        1.772     0.038199
339977       4   52849806   52921477     44       3  7412       2.8294    0.0023319
6443         4   52875752   52939485     36       3  7190       3.1474   0.00082353
132671       4   52882578   52973461     91       7  7348        3.083    0.0010246
64854        4   53447126   53560502    102       1  8089     -0.69354      0.75602
100288413    4   53599684   53652807     91       7  8050      -1.7803      0.96248
65997        4   53693495   53743002    114       9  7915      -1.3855      0.91706
152579       4   53728797   54267242    706      37  7911      -1.0174      0.84552
81608        4   54208803   54336103    183      10  7826     -0.52249      0.69934
84708        4   54316437   54553653    596      35  7980      -0.2383      0.59418
101928879    4   54406696   54452556     93      12  7997      0.23898      0.40556
26511        4   54864540   54966562     84       5  7851      -1.2175      0.88829
170825       4   54931248   54978122     55       7  7784      -1.1812      0.88123
5156         4   55060264   55174412    200      12  7906     -0.35973      0.64047
3815         4   55489095   55616881    248      21  7833      0.42727      0.33459
3791         4   55934426   56026762    165      15  7550     -0.16756      0.56653
79644        4   56177388   56249267    121      12  7637      0.83222      0.20264
55858        4   56227080   56302342    151      10  7859       1.5348     0.062415
9575         4   56284068   56448076    480      11  7887       1.3977     0.081103
132954       4   56412686   56493418    204      13  7894       1.2676      0.10247
10874        4   56451396   56537465    217      16  7720      0.90517      0.18269
55763        4   56684802   56781244    150      15  7958      -1.1598      0.87694
9662         4   56779974   56909529    172      15  7919     -0.23619      0.59336
57482        4   57001361   57206890    414      48  7481     0.041634       0.4834
132949       4   57194450   57289265    187      11  7930      0.98418      0.16251
10606        4   57241682   57337534    168      12  7914       1.0904      0.13777
5471         4   57249528   57336802    152      11  7916       1.0868      0.13856
6731         4   57298370   57379847    151       8  7939       1.7446      0.04053
132946       4   57336375   57400149    118       8  7811        1.969     0.024474
100506564    4   57361775   57479489    189      21  7478       1.0387      0.14948
84525        4   57504154   57582874    198      22  7616        1.148      0.12548
6691         4   57666026   57723035    163      20  7351     -0.86398       0.8062
5978         4   57739042   57812010    216      13  8093     -0.50856      0.69447
5431         4   57809944   57907334    252      17  8071     -0.46372      0.67857
84273        4   57819516   57878826    147      17  8096     -0.67083      0.74884
3490         4   57887237   58011551    425      36  7752      -2.0874      0.98157
23284        4   62031949   62948168   1213      85  7615        2.129     0.016627
253017       4   65132024   65310196    224       7  7679       1.1295      0.12934
2044         4   66175281   66571529    995      51  7819      -1.3097      0.90486
1060         4   68327989   68446256    287      15  7896      0.20641      0.41824
26228        4   68389415   68483059    221      24  7530     -0.23767      0.59393
55236        4   68471479   68601889    280       7  7986      0.45467      0.32467
2798         4   68593093   68656804     91       9  8040      0.51147      0.30451
9407         4   68676594   68784716    212      20  7816       1.5904     0.055871
339967       4   68766019   68864232    203      13  7731       2.7486    0.0029924
389208       4   68908916   69030587    223       6  7594       1.6945     0.045087
132724       4   69082371   69146412     56       3  7359       1.7023     0.044353
91746        4   69166105   69250824      5       1  7830      0.60911      0.27123
7365         4   69646713   69707741     12       2  7484    -0.062208       0.5248
79799        4   69784177   69852509     18       2  8234       1.1981      0.11545
7364         4   69920190   69988705    261       6  7347      0.19763      0.42167
10720        4   70056035   70115449     86       8  7153      0.49986      0.30859
54490        4   70111217   70170768     26       4  7527       0.8222      0.20548
7363         4   70335883   70426732    495      11  8015      0.49534      0.31018
574537       4   70444135   70540360    315      21  7867       2.0182     0.021783
10941        4   70444135   70553967    371      26  7882       2.1378     0.016265
27284        4   70581838   70661430    177      14  7802       1.1776      0.11947
6783         4   70696930   70760870     98      15  7707       1.4973     0.067159
1446         4   70761799   70822288     94       6  8087    -0.035931      0.51433
1447         4   70810974   70861726     87       6  8093      0.54593      0.29256
6779         4   70826648   70878173     78       6  8000      0.48827      0.31268
3347         4   70859130   70912255     82       7  7921     -0.19526      0.57741
3346         4   70881159   70934559     99       7  7985     -0.31095      0.62208
401137       4   70982793   71042326    127      11  7521      0.57406      0.28296
54959        4   71026441   71080293    138      12  8101     0.042423      0.48308
