GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
10184        5   77771038   77979648    295      15  7757      -0.7703      0.77944
411          5   78063032   78317357    630      32  7811       1.0322      0.15098
29958        5   78283387   78400497    243      16  7967      -1.6319      0.94865
23743        5   78330547   78395897    124       8  8091      -1.7726      0.96185
635          5   78372604   78438113    104      10  7989      -1.6675      0.95229
133746       5   78496925   78633038    124       4  7874     -0.34245      0.63399
9456         5   78659647   78844659    246      20  7439     -0.17277      0.56859
167153       5   78873243   78992471    214      10  7875       2.4727    0.0067052
202333       5   78950659   79106049    308      33  7666       1.6012     0.054667
345778       5   79262539   79322088     98       9  7928       2.4666    0.0068209
7060         5   79296170   79389111    188      11  7761       2.1012     0.017812
256987       5   79397050   79586898    538      49  7633     -0.31561      0.62385
84654        5   79580790   79627661    182      20  7807    -0.024024      0.50958
9765         5   79668386   79785498    184       7  7592     -0.21036      0.58331
167555       5   79748800   79848382    131      14  7602      0.68557      0.24649
340120       5   79842574   79901304    121      16  7892       1.2049      0.11412
1719         5   79912045   79985800    336       7  8128       0.8696      0.19226
4437         5   79915467   80182634    695      19  8032      0.37906      0.35232
100462981    5   79935819   79981854    249       7  8125      0.84887      0.19798
5924         5   80221491   80535981    696      63  7821     -0.43162      0.66699
1160         5   80493605   80572217    121      11  7946     0.055357      0.47793
84240        5   80562402   80618966     76       7  7849     -0.79683      0.78722
134526       5   80615731   80724988    212      24  7653     -0.85436      0.80355
23635        5   80703179   81082072    489      27  7794     -0.12762      0.55078
83734        5   81232844   81561958    288      19  7938     -0.79569      0.78689
6228         5   81559139   81609235     75       9  7845     -0.33991      0.63304
92270        5   81566166   81624147     81      10  7880      -0.4276      0.66553
7518         5   82338317   82659579    373      10  7629     -0.53886      0.70501
153339       5   82338665   82408272    100       4  7721     0.037813      0.48492
1462         5   82732493   82888122    266      29  7703     -0.22858       0.5904
1404         5   82924017   83051896    178      22  7681     0.052334      0.47913
10085        5   83226414   83715685    687      60  7757      -1.7331      0.95846
1350         5   85878784   85926583      9       2  7039       2.8219    0.0023868
5921         5   86529070   86697743     64       5  7720      0.38926      0.34854
902          5   86677310   86743850     21       3  7402     -0.22305      0.58825
153396       5   87475450   87599665    115       8  8040     -0.88979      0.81321
4208         5   88004058   88234922    228      16  7703       1.5964     0.055204
1070         5   89679528   89740611     29       7  7668       1.0492      0.14704
10622        5   89734876   89820474    113      13  7964       1.0197      0.15393
153364       5   89744020   89805585     80      10  7989      0.22794      0.40985
116068       5   89801443   89860401     82       6  7864       2.1787     0.014675
84059        5   89819617   90470254    976      44  7827       0.4813      0.31515
57561        5   90654541   90714149     44       4  7390      0.77971      0.21778
7025         5   92884043   92940319     26       3  7457    -0.084599      0.53371
83989        5   92943431   93482404    408       9  7866      0.42626      0.33496
134187       5   93066015   93112309     34       4  7391     -0.14882      0.55915
285600       5   93476556   93989309    517      38  7891      0.32976      0.37079
84250        5   93918086   94043326    217      11  8128       1.4929     0.067738
79772        5   94028280   94655279    967      77  7812     -0.29516      0.61607
153643       5   94692048   94796145    200      21  7855     -0.28192        0.611
9652         5   94789599   94925709    185       6  7990     -0.11952      0.54757
153642       5   94855825   94950806     78       5  7850      0.14169      0.44366
285601       5   94920980   94967284     29       6  7238     -0.15103      0.56002
317671       5   94947471   95002849     44       5  7508     -0.38091      0.64836
83890        5   94977885   95053885    137      12  7620      0.27396      0.39206
22836        5   95014181   95142071    194      22  7589    -0.056376      0.52248
2745         5   95139553   95193577    142      20  7769     -0.32434      0.62716
22936        5   95210802   95332775    124       3  7763      0.46458      0.32112
5122         5   95716040   95803985    139      19  7663     -0.25039      0.59886
831          5   95962741   96120387    374      27  7950      -1.2687      0.89773
51752        5   96086514   96184848    375      20  8087      -1.1536      0.87567
64167        5   96176644   96265420    318      17  7738     -0.30739      0.62073
4012         5   96236346   96375115    277       7  7833     -0.60993      0.72904
101929747    5   96259784   96306855     75       4  7974     -0.53916      0.70511
167410       5   96417574   96513520    118      17  7879      -2.4463      0.99278
55781        5   96486571   96554005    150      16  7866       -1.233      0.89122
285704       5   98069999   98142198    122      12  7679      0.48486      0.31389
1105         5   98179689   98299522    155      10  8028     -0.41806      0.66205
100652833    5   98847964   98895170     56       5  7791     -0.35817      0.63989
441098       5   99689925   99739362     24       4  8018     -0.64213       0.7396
345757       5   99836051   99932440    142       9  7878      0.80982      0.20902
7903         5  100132639  100273989    147       3  8105      0.44552      0.32797
353189       5  101559690  101667253    314      17  8011       1.3203     0.093374
133482       5  101697492  101869720    373       9  8060      0.93246      0.17555
5066         5  102166527  102376809    153       3  7803      0.61443      0.26947
54826        5  102411704  102490842    126       2  7982      0.74965      0.22673
23262        5  102420958  102549224    142       2  7902      0.79259      0.21401
