GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
10228        1  180932164  181027074    143      15  7793      0.75807       0.2242
3140         1  180967561  181041074    131      15  7641      0.34159      0.36633
51278        1  181022638  181069979    104       9  7596     -0.10729      0.54272
777          1  181417447  181785920    639      49  7911      -0.8344      0.79797
127665       1  182013705  182065847    100       9  7828      0.51653      0.30274
2752         1  182340839  182396341    106       9  7797      0.37025       0.3556
127670       1  182357252  182404751     96      11  7846      0.10464      0.45833
353299       1  182384256  182539732    390      21  7858     -0.24642      0.59732
6041         1  182532769  182593420    100      17  7619       1.3935     0.081733
6004         1  182557758  182608548     69      10  7359      0.75667      0.22463
85397        1  182603036  182688502     69      10  7586    -0.082486      0.53287
80896        1  182723584  182809519    101      16  7603      0.44485      0.32821
1660         1  182773439  182867117     55       3  7809      0.41318      0.33974
81626        1  182859000  182957553     80       6  7202     -0.49889      0.69107
3915         1  182957572  183124727    491       6  8017      0.33436      0.36906
3918         1  183112952  183224262    212      14  7788     -0.15553       0.5618
23057        1  183207372  183422634    377      18  7973       1.1043      0.13474
9887         1  183406506  183533328    102      11  7961       1.5504     0.060521
4688         1  183514697  183595056    141      12  7923      0.26308      0.39624
23179        1  183570208  183907666    531      26  7911       1.1257      0.13016
10092        1  183585328  183640076     37       2  7776      0.11702      0.45342
403314       1  183605410  183657448     37       3  8021      0.27854       0.3903
23127        1  183888988  184041904    334      31  7879     -0.24518      0.59684
116461       1  183985811  184053346     94      11  7857     -0.69459      0.75634
81563        1  184321150  184608155    466      25  7902      0.15847      0.43704
80267        1  184649625  184759041    141       9  8035     -0.31326      0.62296
116496       1  184750159  184978718    345      20  7844       0.1224      0.45129
6045         1  184979482  185081740     80       8  7885      -1.1396      0.87277
81627        1  185077217  185161230     85       6  7820     -0.53089      0.70225
54823        1  185091155  185270913    154       9  7851     -0.37691      0.64688
10625        1  185255520  185321461     39       4  7829     -0.56573      0.71421
83872        1  185668683  186170085    376      16  7702      0.68012      0.24821
10216        1  186230405  186293688    112      13  7953     -0.14484      0.55758
7175         1  186270784  186379883    187      14  7884      0.38052      0.35178
54953        1  186309890  186400503    147      14  7794      0.23657      0.40649
10896        1  186334704  186380587     72       9  7772      0.36182      0.35874
5132         1  186402698  186465240     90       6  7856     -0.11312      0.54503
5743         1  186630944  186684559     98       6  7926     -0.29954      0.61773
5321         1  186763032  186968113    423      29  7699      0.48408      0.31416
101929766    1  189225212  189339663    178       2  7881     -0.69181      0.75547
339479       1  190056792  190482534    625      26  7962     -0.69581      0.75673
64407        1  192092592  192164945     86       8  7743       1.0583      0.14496
431704       1  192251122  192346415    129       7  8010     0.037323      0.48511
5996         1  192509857  192559159    103      12  7931      0.52764      0.29887
6003         1  192570268  192639441    129       8  7820     0.012705      0.49493
5997         1  192743169  192791407     85       8  7809      -1.3801      0.91622
51377        1  192971496  193064237     42       3  7529      0.79825      0.21236
6738         1  192993552  193070907     35       3  7518      0.71077      0.23861
51022        1  193055595  193110659     37       2  8043    0.0047234      0.49812
79577        1  193056088  193233945    113       3  7922    -0.094657      0.53771
8707         1  193137860  193190743     33       2  7580     -0.35895      0.64018
343450       1  196184913  196612690    425      10  7920      -0.3692      0.64401
3075         1  196586008  196726634    181      10  7837      0.96395      0.16754
10878        1  196708925  196773203     11       3  7064      0.78081      0.21746
10877        1  196822144  196897843     77       4  8047     0.023048      0.49081
3080         1  196877888  196938356     71       6  7737      0.43985      0.33002
81494        1  196911667  196988804     97       9  7651       0.8559      0.19603
2165         1  196997877  197071568    113       7  7853        1.018      0.15433
259266       1  197043257  197150824    141       8  7687       1.1009      0.13547
360023       1  197112814  197204672    105      11  7467       1.0067      0.15704
23418        1  197135592  197457585    345      23  7795    -0.057632      0.52298
163486       1  197463878  197779623    323       8  8064     -0.48217      0.68516
388722       1  197836682  197886497     32       4  7784      -0.9508      0.82915
56956        1  197846635  197914606     52       8  7774    -0.051887      0.52069
140609       1  198091108  198301550    400      16  7650     -0.87804      0.81004
127124       1  198482352  198545075     99       8  7650      0.45945      0.32296
5788         1  198573098  198736605    219      23  7816     -0.35435      0.63846
2494         1  199961730  200156552    462      44  7759       1.5039     0.066304
23528        1  200364075  200414186     55       5  7908      0.58069      0.28073
9928         1  200510625  200624862    204      16  7899      -1.1173      0.86807
83479        1  200599935  200674126    192      15  7837      0.63255      0.26351
23271        1  200673686  200839832    323      14  8055      0.73558      0.23099
2848         1  200807083  200853306     88      11  7755        1.176      0.11979
55765        1  200825627  200894864    122      19  7530      0.66643      0.25257
23046        1  200928514  201027828    187      14  7842     -0.32688      0.62812
779          1  200998635  201116694    272      36  7649       1.4156     0.078447
647219       1  201073081  201119500    129      16  7715    -0.093361      0.53719
252839       1  201093900  201175710    235      35  7710       -1.266      0.89724
91156        1  201124952  201208080    212      30  7806      -1.0409      0.85104
